time,x,y,z,qx,qy,qz,qw
1032.4597768,0.188011974096298,0.0556017383933067,0.861708760261536,NaN,NaN,NaN,NaN
1032.476404,0.190538585186005,0.0614845901727676,0.862714231014252,NaN,NaN,NaN,NaN
1032.4847918,0.191634744405746,0.0633630305528641,0.859854340553284,NaN,NaN,NaN,NaN
1032.5014079,0.193991363048553,0.0668595135211945,0.8579922914505,NaN,NaN,NaN,NaN
1032.5181291,0.196831360459328,0.0703984498977661,0.860078930854797,NaN,NaN,NaN,NaN
1032.534775,0.199938595294952,0.0727005451917648,0.859155535697937,NaN,NaN,NaN,NaN
1032.5514606,0.203110054135323,0.0741644501686096,0.8582484126091,NaN,NaN,NaN,NaN
1032.5681383,0.206237614154816,0.0744968205690384,0.856779158115387,NaN,NaN,NaN,NaN
1032.5764684,0.207847565412521,0.0739879161119461,0.856100797653198,NaN,NaN,NaN,NaN
1032.5931415,0.211097255349159,0.0714001655578613,0.854681670665741,NaN,NaN,NaN,NaN
1032.6098,0.214412376284599,0.0672073289752007,0.853177666664124,NaN,NaN,NaN,NaN
1032.6264455,0.217631310224533,0.0619775988161564,0.851851463317871,NaN,NaN,NaN,NaN
1032.6431698,0.220720916986465,0.0558873377740383,0.850236892700195,NaN,NaN,NaN,NaN
1032.6598174,0.22365303337574,0.0491285249590874,0.848703324794769,NaN,NaN,NaN,NaN
1032.6764468,0.226530820131302,0.0415297113358974,0.847440123558044,NaN,NaN,NaN,NaN
1032.6847885,0.227997183799744,0.0374054685235023,0.847058117389679,NaN,NaN,NaN,NaN
1032.7014451,0.230907037854195,0.0289738588035107,0.846720218658447,NaN,NaN,NaN,NaN
1032.7180652,0.233701780438423,0.0211220141500235,0.846408724784851,NaN,NaN,NaN,NaN
1032.7347788,0.236449033021927,0.0145752327516675,0.84594464302063,NaN,NaN,NaN,NaN
1032.7514076,0.239112675189972,0.00904546771198511,0.845507740974426,NaN,NaN,NaN,NaN
1032.7680726,0.241743862628937,0.00320318853482604,0.845542013645172,NaN,NaN,NaN,NaN
1032.7847565,0.244486480951309,-0.00329623464494944,0.847578406333923,NaN,NaN,NaN,NaN
1032.7931098,0.245829686522484,-0.00611425191164017,0.848112821578979,NaN,NaN,NaN,NaN
1032.809783,0.248346477746964,-0.00996465608477592,0.848866105079651,NaN,NaN,NaN,NaN
1032.8264048,0.250651866197586,-0.0118355331942439,0.849760293960571,NaN,NaN,NaN,NaN
1032.843109,0.252327740192413,-0.0129224704578519,0.850626587867737,NaN,NaN,NaN,NaN
1032.8598434,0.253169268369675,-0.0142643339931965,0.851655006408691,NaN,NaN,NaN,NaN
1032.8764074,0.253116220235825,-0.0153708234429359,0.852622866630554,NaN,NaN,NaN,NaN
1032.8932463,0.252053946256638,-0.0160715077072382,0.853349387645721,NaN,NaN,NaN,NaN
1032.9015545,0.251101613044739,-0.0165308173745871,0.853488981723785,NaN,NaN,NaN,NaN
1032.918089,0.248746618628502,-0.0179494749754667,0.854030847549438,NaN,NaN,NaN,NaN
1032.9348538,0.245772391557693,-0.0200404357165098,0.854707658290863,NaN,NaN,NaN,NaN
1032.9514397,0.24201537668705,-0.0225564353168011,0.855550944805145,NaN,NaN,NaN,NaN
1032.9681378,0.23738606274128,-0.025295140221715,0.856108009815216,NaN,NaN,NaN,NaN
1032.984744,0.232327908277512,-0.0281961038708687,0.857125282287598,NaN,NaN,NaN,NaN
1032.9930522,0.229719683527946,-0.0295328143984079,0.857492506504059,NaN,NaN,NaN,NaN
1033.0097664,0.224504366517067,-0.0317163653671741,0.858548521995544,NaN,NaN,NaN,NaN
1033.0264283,0.219257310032845,-0.0337122529745102,0.859895586967468,NaN,NaN,NaN,NaN
1033.0430357,0.213591948151588,-0.0361565463244915,0.861170947551727,NaN,NaN,NaN,NaN
1033.0597576,0.207193434238434,-0.0391018837690353,0.86334216594696,NaN,NaN,NaN,NaN
1033.076428,0.200026735663414,-0.0429264381527901,0.864067912101746,NaN,NaN,NaN,NaN
1033.0930226,0.192280754446983,-0.0467641316354275,0.863490521907806,NaN,NaN,NaN,NaN
1033.1013842,0.188283339142799,-0.0484730862081051,0.863428831100464,NaN,NaN,NaN,NaN
1033.118023,0.18027937412262,-0.0511952303349972,0.863165378570557,NaN,NaN,NaN,NaN
1033.1347908,0.172369971871376,-0.0532014667987823,0.863246440887451,NaN,NaN,NaN,NaN
1033.1513929,0.164578720927238,-0.0550573207437992,0.863637447357178,NaN,NaN,NaN,NaN
1033.1680879,0.156747654080391,-0.0567478723824024,0.864015936851501,NaN,NaN,NaN,NaN
1033.184788,0.148953855037689,-0.0579654648900032,0.864622414112091,NaN,NaN,NaN,NaN
1033.2013686,0.140984818339348,-0.0586188584566116,0.864962220191956,NaN,NaN,NaN,NaN
1033.209768,0.136942580342293,-0.0588039234280586,0.865129232406616,NaN,NaN,NaN,NaN
1033.2263861,0.12909235060215,-0.0587819218635559,0.865595698356628,NaN,NaN,NaN,NaN
1033.2430601,0.12198881059885,-0.058004517108202,0.866398215293884,NaN,NaN,NaN,NaN
1033.2597164,0.115668445825577,-0.056235883384943,0.867436945438385,NaN,NaN,NaN,NaN
1033.2764281,0.109631329774857,-0.0537318140268326,0.868499517440796,NaN,NaN,NaN,NaN
1033.293051,0.103489391505718,-0.0509020052850246,0.869066059589386,NaN,NaN,NaN,NaN
1033.309964,0.097165659070015,-0.0481631867587566,0.86969792842865,NaN,NaN,NaN,NaN
1033.3181464,0.0939420238137245,-0.0468336753547192,0.869895875453949,NaN,NaN,NaN,NaN
1033.3347384,0.087448351085186,-0.0440533682703972,0.870068490505219,NaN,NaN,NaN,NaN
1033.3513338,0.0814056321978569,-0.0409754812717438,0.870226144790649,NaN,NaN,NaN,NaN
1033.3680328,0.0759751871228218,-0.0374903567135334,0.870387673377991,NaN,NaN,NaN,NaN
1033.3846859,0.0710931345820427,-0.0340008251368999,0.870451927185059,NaN,NaN,NaN,NaN
1033.401439,0.0665020495653152,-0.0310502778738737,0.870670020580292,NaN,NaN,NaN,NaN
1033.4180642,0.0618746653199196,-0.0288926810026169,0.870654463768005,NaN,NaN,NaN,NaN
1033.4264785,0.0595344044268131,-0.0280992649495602,0.870514333248138,NaN,NaN,NaN,NaN
1033.4430563,0.0549997612833977,-0.0268400609493256,0.870020627975464,NaN,NaN,NaN,NaN
1033.4597203,0.0507719852030277,-0.0257745906710625,0.869430363178253,NaN,NaN,NaN,NaN
1033.4763911,0.0466471537947655,-0.0253884922713041,0.868703722953796,NaN,NaN,NaN,NaN
1033.4930209,0.0423513501882553,-0.0258514806628227,0.867639183998108,NaN,NaN,NaN,NaN
1033.5097062,0.038034625351429,-0.0263890568166971,0.866430878639221,NaN,NaN,NaN,NaN
1033.5263878,0.0340604409575462,-0.0261114127933979,0.865208625793457,NaN,NaN,NaN,NaN
1033.5346833,0.0322825089097023,-0.025577750056982,0.864445745944977,NaN,NaN,NaN,NaN
1033.5514187,0.0292880088090897,-0.0240477751940489,0.86315530538559,NaN,NaN,NaN,NaN
1033.5680458,0.0269174352288246,-0.0222289133816957,0.861999154090881,NaN,NaN,NaN,NaN
1033.5846781,0.0249856039881706,-0.0197363421320915,0.860597491264343,NaN,NaN,NaN,NaN
1033.6013678,0.0233973544090986,-0.0167113244533539,0.858974754810333,NaN,NaN,NaN,NaN
1033.6180105,0.0221532676368952,-0.0138284340500832,0.857477724552155,NaN,NaN,NaN,NaN
1033.6346484,0.0216521099209785,-0.0111206965520978,0.856272220611572,NaN,NaN,NaN,NaN
1033.6430466,0.0218773055821657,-0.00971969403326511,0.855818927288055,NaN,NaN,NaN,NaN
1033.6596662,0.0236102025955915,-0.0066240020096302,0.855435967445374,NaN,NaN,NaN,NaN
1033.6763354,0.0270125400274992,-0.00289201270788908,0.855312883853912,NaN,NaN,NaN,NaN
1033.6930077,0.0317752808332443,0.00157580489758402,0.855687439441681,NaN,NaN,NaN,NaN
1033.7096842,0.037551399320364,0.00699277129024267,0.856444418430328,NaN,NaN,NaN,NaN
1033.7263445,0.0438765585422516,0.0134994992986321,0.857383847236633,NaN,NaN,NaN,NaN
1033.7430915,0.0500950962305069,0.0208237357437611,0.858602166175842,NaN,NaN,NaN,NaN
1033.7514286,0.0529313534498215,0.0245598945766687,0.85915333032608,NaN,NaN,NaN,NaN
1033.7680217,0.0580583550035954,0.0318354442715645,0.860210776329041,NaN,NaN,NaN,NaN
1033.7846904,0.062634103000164,0.0383806824684143,0.861365377902985,NaN,NaN,NaN,NaN
1033.8013495,0.0670072063803673,0.0441236905753613,0.862598061561584,NaN,NaN,NaN,NaN
1033.8179656,0.0712042301893234,0.049073688685894,0.863707959651947,NaN,NaN,NaN,NaN
1033.8346745,0.0752715766429901,0.0526639856398106,0.864310920238495,NaN,NaN,NaN,NaN
1033.8430442,0.0772925838828087,0.0538552328944206,0.864418148994446,NaN,NaN,NaN,NaN
1033.8596908,0.0815065503120422,0.0553220622241497,0.864114224910736,NaN,NaN,NaN,NaN
1033.8767106,0.0861854702234268,0.0561707839369774,0.863763749599457,NaN,NaN,NaN,NaN
1033.8934062,0.0910990759730339,0.0569972358644009,0.863626837730408,NaN,NaN,NaN,NaN
1033.9098714,0.0957921370863914,0.0577245578169823,0.862944662570953,NaN,NaN,NaN,NaN
1033.9266294,0.100350730121136,0.0584415793418884,0.861929416656494,NaN,NaN,NaN,NaN
1033.9430888,0.105168305337429,0.059641782194376,0.860965371131897,NaN,NaN,NaN,NaN
1033.9514901,0.107740938663483,0.0605165734887123,0.860525906085968,NaN,NaN,NaN,NaN
1033.9681074,0.113252878189087,0.0623530000448227,0.85982072353363,NaN,NaN,NaN,NaN
1033.9846646,0.119341023266315,0.063532643020153,0.85909366607666,NaN,NaN,NaN,NaN
1034.0013492,0.125897109508514,0.0642372071743011,0.858395278453827,NaN,NaN,NaN,NaN
1034.018006,0.132606983184814,0.0652897879481316,0.858060777187347,NaN,NaN,NaN,NaN
1034.0346803,0.138700112700462,0.0668945759534836,0.857336103916168,NaN,NaN,NaN,NaN
1034.0431748,0.141371116042137,0.0677438229322433,0.856586515903473,NaN,NaN,NaN,NaN
1034.0597123,0.14609782397747,0.069132924079895,0.85430645942688,NaN,NaN,NaN,NaN
1034.0765357,0.150274187326431,0.0699098780751228,0.851162195205688,NaN,NaN,NaN,NaN
1034.0931729,0.154254376888275,0.0698931291699409,0.847438395023346,NaN,NaN,NaN,NaN
1034.1096824,0.158065184950829,0.0693987533450127,0.843394041061401,NaN,NaN,NaN,NaN
1034.1263528,0.161787763237953,0.0684970766305923,0.839287400245667,NaN,NaN,NaN,NaN
1034.1429991,0.165161296725273,0.0674162954092026,0.835023522377014,NaN,NaN,NaN,NaN
1034.1596557,0.167644500732422,0.0664824768900871,0.830407679080963,NaN,NaN,NaN,NaN
1034.1680558,0.168452352285385,0.0660283342003822,0.827467560768127,NaN,NaN,NaN,NaN
1034.1848152,0.169460937380791,0.0649919584393501,0.821453630924225,NaN,NaN,NaN,NaN
1034.2013208,0.170009538531303,0.064158096909523,0.815617024898529,NaN,NaN,NaN,NaN
1034.2179934,0.17044073343277,0.0638540536165237,0.809458911418915,NaN,NaN,NaN,NaN
1034.2346719,0.17076376080513,0.0637676268815994,0.805067896842957,NaN,NaN,NaN,NaN
1034.2513839,0.170830622315407,0.0633446127176285,0.79897141456604,NaN,NaN,NaN,NaN
1034.2681018,0.170685306191444,0.0622937120497227,0.790596067905426,NaN,NaN,NaN,NaN
1034.2763359,0.170537665486336,0.0617443062365055,0.788191914558411,NaN,NaN,NaN,NaN
1034.2930728,0.170353382825851,0.0601342730224133,0.783840537071228,NaN,NaN,NaN,NaN
1034.3097915,0.170205116271973,0.0585851818323135,0.778371810913086,NaN,NaN,NaN,NaN
1034.326326,0.169980630278587,0.0572002530097961,0.773265659809113,NaN,NaN,NaN,NaN
1034.3429769,0.16961407661438,0.0556505210697651,0.768219411373138,NaN,NaN,NaN,NaN
1034.359636,0.169381320476532,0.0539009012281895,0.763718545436859,NaN,NaN,NaN,NaN
1034.3763514,0.169403418898582,0.0518803335726261,0.760160446166992,NaN,NaN,NaN,NaN
1034.3848489,0.169532388448715,0.0508003905415535,0.758637726306915,NaN,NaN,NaN,NaN
1034.4013867,0.169886723160744,0.0485320799052715,0.756496965885162,NaN,NaN,NaN,NaN
1034.4181529,0.17024339735508,0.0463884361088276,0.754703104496002,NaN,NaN,NaN,NaN
1034.4346407,0.170585229992867,0.0451703630387783,0.753402173519135,NaN,NaN,NaN,NaN
1034.4514461,0.170896962285042,0.0446672961115837,0.752691626548767,NaN,NaN,NaN,NaN
1034.4679762,0.171223863959312,0.0436603017151356,0.752995729446411,NaN,NaN,NaN,NaN
1034.4765368,0.171375930309296,0.0428589880466461,0.753245234489441,NaN,NaN,NaN,NaN
1034.4930845,0.17175267636776,0.0411994643509388,0.754451513290405,NaN,NaN,NaN,NaN
1034.5096685,0.172093257308006,0.039646353572607,0.756110310554504,NaN,NaN,NaN,NaN
1034.5265113,0.172423362731934,0.0375934392213821,0.758230149745941,NaN,NaN,NaN,NaN
1034.5430023,0.172688081860542,0.0351222679018974,0.76076328754425,NaN,NaN,NaN,NaN
1034.5596277,0.17271663248539,0.0325868986546993,0.763743460178375,NaN,NaN,NaN,NaN
1034.5764353,0.172401428222656,0.0295512042939663,0.766822516918182,NaN,NaN,NaN,NaN
1034.5847803,0.172066017985344,0.0278130974620581,0.768518090248108,NaN,NaN,NaN,NaN
1034.6024836,0.171122685074806,0.0237266812473536,0.771926999092102,NaN,NaN,NaN,NaN
1034.6180523,0.169849768280983,0.0191093515604734,0.775278449058533,NaN,NaN,NaN,NaN
1034.6346049,0.168297052383423,0.0135661847889423,0.77849680185318,NaN,NaN,NaN,NaN
1034.651345,0.166224211454391,0.00699935713782907,0.782313227653503,NaN,NaN,NaN,NaN
1034.6679542,0.163487389683723,-0.000719542964361608,0.785984516143799,NaN,NaN,NaN,NaN
1034.6846822,0.160400703549385,-0.008991121314466,0.790140271186829,NaN,NaN,NaN,NaN
1034.692943,0.158873081207275,-0.0130152003839612,0.792159080505371,NaN,NaN,NaN,NaN
1034.7096319,0.155883342027664,-0.020490724593401,0.796568810939789,NaN,NaN,NaN,NaN
1034.7263106,0.153036206960678,-0.0271036345511675,0.801002144813538,NaN,NaN,NaN,NaN
1034.7430305,0.150426656007767,-0.0329383462667465,0.805522918701172,NaN,NaN,NaN,NaN
1034.7596342,0.148370027542114,-0.0376676134765148,0.81009978055954,NaN,NaN,NaN,NaN
1034.7762965,0.147221475839615,-0.040800403803587,0.814938426017761,NaN,NaN,NaN,NaN
1034.7845939,0.147038370370865,-0.0417989902198315,0.817344009876251,NaN,NaN,NaN,NaN
1034.8014136,0.147222697734833,-0.0430161207914352,0.821942448616028,NaN,NaN,NaN,NaN
1034.8180641,0.148204609751701,-0.0433173477649689,0.826569437980652,NaN,NaN,NaN,NaN
1034.8347464,0.150188848376274,-0.0423643924295902,0.831165134906769,NaN,NaN,NaN,NaN
1034.8513112,0.153297364711761,-0.0397435128688812,0.835859775543213,NaN,NaN,NaN,NaN
1034.8679908,0.157286569476128,-0.0353342071175575,0.840430617332458,NaN,NaN,NaN,NaN
1034.8847283,0.161697134375572,-0.0293531380593777,0.844696164131165,NaN,NaN,NaN,NaN
1034.8930608,0.163917109370232,-0.0258972309529781,0.846945524215698,NaN,NaN,NaN,NaN
1034.909701,0.167913734912872,-0.0184112247079611,0.851081848144531,NaN,NaN,NaN,NaN
1034.9262874,0.171204328536987,-0.010851233266294,0.854941189289093,NaN,NaN,NaN,NaN
1034.9429863,0.17372453212738,-0.00413645291700959,0.85842627286911,NaN,NaN,NaN,NaN
1034.9595815,0.176153928041458,0.00105124909896404,0.861109673976898,NaN,NaN,NaN,NaN
1034.9762916,0.179377630352974,0.00438480265438557,0.863966584205627,NaN,NaN,NaN,NaN
1034.984592,0.181343957781792,0.00550978258252144,0.865252792835236,NaN,NaN,NaN,NaN
1035.0013372,0.186116069555283,0.00701533909887075,0.868055939674377,NaN,NaN,NaN,NaN
1035.0179818,0.191507935523987,0.00760721880942583,0.870728373527527,NaN,NaN,NaN,NaN
1035.0345664,0.19716602563858,0.0078278137370944,0.8735511302948,NaN,NaN,NaN,NaN
1035.051286,0.202807188034058,0.00899729691445827,0.875358521938324,NaN,NaN,NaN,NaN
1035.0679592,0.208639055490494,0.0108619648963213,0.877700567245483,NaN,NaN,NaN,NaN
1035.084821,0.214587822556496,0.0133974468335509,0.880318462848663,NaN,NaN,NaN,NaN
1035.0930745,0.217573940753937,0.0146501753479242,0.881797790527344,NaN,NaN,NaN,NaN
1035.1096436,0.223113745450974,0.0172076765447855,0.883727192878723,NaN,NaN,NaN,NaN
1035.1262524,0.228028938174248,0.0197115577757359,0.885389745235443,NaN,NaN,NaN,NaN
1035.1429221,0.232479438185692,0.0220356564968824,0.886441886425018,NaN,NaN,NaN,NaN
1035.1595758,0.236771866679192,0.0243250485509634,0.887635290622711,NaN,NaN,NaN,NaN
1035.1762806,0.240939632058144,0.0267309825867414,0.888984739780426,NaN,NaN,NaN,NaN
1035.1928836,0.244775906205177,0.0293787978589535,0.890423119068146,NaN,NaN,NaN,NaN
1035.2012811,0.246516495943069,0.0306910686194897,0.891075432300568,NaN,NaN,NaN,NaN
1035.2179064,0.249514058232307,0.03285151720047,0.891971528530121,NaN,NaN,NaN,NaN
1035.2346057,0.252225488424301,0.0337526462972164,0.892194807529449,NaN,NaN,NaN,NaN
1035.2513036,0.255050122737885,0.0333781912922859,0.892137467861176,NaN,NaN,NaN,NaN
1035.2679045,0.258016377687454,0.0325027853250504,0.892217993736267,NaN,NaN,NaN,NaN
1035.2845809,0.261154264211655,0.0314491428434849,0.89256626367569,NaN,NaN,NaN,NaN
1035.3012439,0.264452934265137,0.0301018878817558,0.893325746059418,NaN,NaN,NaN,NaN
1035.3095886,0.266146868467331,0.0292523764073849,0.893593788146973,NaN,NaN,NaN,NaN
1035.3262837,0.269760549068451,0.0271870288997889,0.89436012506485,NaN,NaN,NaN,NaN
1035.3429286,0.273799419403076,0.0245693400502205,0.895602822303772,NaN,NaN,NaN,NaN
1035.3595679,0.278093338012695,0.0213191565126181,0.897080302238464,NaN,NaN,NaN,NaN
1035.376257,0.282293170690536,0.0172080416232347,0.898591101169586,NaN,NaN,NaN,NaN
1035.3929368,0.286133736371994,0.0121335778385401,0.899858057498932,NaN,NaN,NaN,NaN
1035.4013378,0.287838518619537,0.00944272521883249,0.900324046611786,NaN,NaN,NaN,NaN
1035.4178854,0.29084774851799,0.0041795102879405,0.901289224624634,NaN,NaN,NaN,NaN
1035.4345991,0.293359845876694,-0.000428936386015266,0.902144014835358,NaN,NaN,NaN,NaN
1035.451277,0.29554146528244,-0.00436761323362589,0.903048932552338,NaN,NaN,NaN,NaN
1035.4679019,0.297455579042435,-0.00776136573404074,0.903878450393677,NaN,NaN,NaN,NaN
1035.4845297,0.299103677272797,-0.01064423751086,0.904291749000549,NaN,NaN,NaN,NaN
1035.5012608,0.300610780715942,-0.0129988892003894,0.904934763908386,NaN,NaN,NaN,NaN
1035.5097388,0.301305562257767,-0.013966959901154,0.905367314815521,NaN,NaN,NaN,NaN
1035.5264059,0.302507549524307,-0.0152856521308422,0.906055688858032,NaN,NaN,NaN,NaN
1035.5428849,0.303310453891754,-0.0160247962921858,0.906794250011444,NaN,NaN,NaN,NaN
1035.5595978,0.303566843271255,-0.0165606494992971,0.907280325889587,NaN,NaN,NaN,NaN
1035.5762722,0.303140431642532,-0.0169223137199879,0.907226264476776,NaN,NaN,NaN,NaN
1035.5928775,0.302077382802963,-0.0171766635030508,0.907442092895508,NaN,NaN,NaN,NaN
1035.6011622,0.301298320293427,-0.0172918252646923,0.907545208930969,NaN,NaN,NaN,NaN
1035.6178824,0.299151808023453,-0.0174808017909527,0.907690048217773,NaN,NaN,NaN,NaN
1035.6346395,0.296426981687546,-0.0167407132685184,0.907800793647766,NaN,NaN,NaN,NaN
1035.6513419,0.293173253536224,-0.0145686389878392,0.907943189144135,NaN,NaN,NaN,NaN
1035.6679752,0.289455384016037,-0.0116702942177653,0.908180475234985,NaN,NaN,NaN,NaN
1035.6845318,0.285062342882156,-0.00801342912018299,0.908703207969666,NaN,NaN,NaN,NaN
1035.7012621,0.279808431863785,-0.00368021661415696,0.909174025058746,NaN,NaN,NaN,NaN
1035.7095775,0.276831060647964,-0.001331010251306,0.909355819225311,NaN,NaN,NaN,NaN
1035.7262258,0.270285665988922,0.00318036647513509,0.909586489200592,NaN,NaN,NaN,NaN
1035.7429036,0.263184428215027,0.0068114479072392,0.909885346889496,NaN,NaN,NaN,NaN
1035.7595721,0.255635559558868,0.00921700149774551,0.910114109516144,NaN,NaN,NaN,NaN
1035.7761587,0.247760787606239,0.0105795515701175,0.910122931003571,NaN,NaN,NaN,NaN
1035.7928844,0.240015879273415,0.0105753028765321,0.90999048948288,NaN,NaN,NaN,NaN
1035.8095209,0.232880115509033,0.0089684035629034,0.910102188587189,NaN,NaN,NaN,NaN
1035.8178572,0.229498952627182,0.00766852544620633,0.910348534584045,NaN,NaN,NaN,NaN
1035.8346376,0.22273425757885,0.00464707892388105,0.910719454288483,NaN,NaN,NaN,NaN
1035.8512913,0.215839222073555,0.00146595283877105,0.910708665847778,NaN,NaN,NaN,NaN
1035.8678554,0.208974480628967,-0.00306312623433769,0.911225199699402,NaN,NaN,NaN,NaN
1035.8845736,0.202065512537956,-0.00886503234505653,0.911442637443542,NaN,NaN,NaN,NaN
1035.9012046,0.19482134282589,-0.0154800079762936,0.911783695220947,NaN,NaN,NaN,NaN
1035.9178892,0.186797723174095,-0.0226093698292971,0.911726355552673,NaN,NaN,NaN,NaN
1035.9261988,0.182449504733086,-0.0262882690876722,0.911583781242371,NaN,NaN,NaN,NaN
1035.9428673,0.173125132918358,-0.0338150411844254,0.91117000579834,NaN,NaN,NaN,NaN
1035.9596895,0.163275122642517,-0.04076162353158,0.910733163356781,NaN,NaN,NaN,NaN
1035.9761876,0.153449833393097,-0.0465846210718155,0.910593867301941,NaN,NaN,NaN,NaN
1035.9928932,0.143995031714439,-0.0511463172733784,0.910744905471802,NaN,NaN,NaN,NaN
1036.0094981,0.135143548250198,-0.0544840693473816,0.911250710487366,NaN,NaN,NaN,NaN
1036.0261894,0.126963511109352,-0.0566820316016674,0.911846041679382,NaN,NaN,NaN,NaN
1036.0345519,0.123197019100189,-0.057389248162508,0.912200748920441,NaN,NaN,NaN,NaN
1036.0511783,0.116371922194958,-0.0580561421811581,0.913546323776245,NaN,NaN,NaN,NaN
1036.0679083,0.110673725605011,-0.0573520287871361,0.915069699287415,NaN,NaN,NaN,NaN
1036.0845151,0.105959244072437,-0.0549022071063519,0.916703283786774,NaN,NaN,NaN,NaN
1036.1012003,0.101808980107307,-0.0506234429776669,0.917943477630615,NaN,NaN,NaN,NaN
1036.1178758,0.0978280752897263,-0.0449469462037086,0.918833434581757,NaN,NaN,NaN,NaN
1036.1345346,0.0937420055270195,-0.0388808362185955,0.919392049312592,NaN,NaN,NaN,NaN
1036.1429123,0.0917183011770248,-0.0359824001789093,0.919620215892792,NaN,NaN,NaN,NaN
1036.1595626,0.0877454057335854,-0.0306439995765686,0.920227766036987,NaN,NaN,NaN,NaN
1036.1764171,0.0839516595005989,-0.0259516444057226,0.9209064245224,NaN,NaN,NaN,NaN
1036.1928942,0.0802688524127007,-0.0225393977016211,0.921458661556244,NaN,NaN,NaN,NaN
1036.2095539,0.0768703743815422,-0.0213540010154247,0.921604335308075,NaN,NaN,NaN,NaN
1036.2262219,0.0741588100790977,-0.0232625994831324,0.92154848575592,NaN,NaN,NaN,NaN
1036.2428742,0.0721236616373062,-0.0287453792989254,0.921745240688324,NaN,NaN,NaN,NaN
1036.2511886,0.0712106972932816,-0.0322416536509991,0.921849191188812,NaN,NaN,NaN,NaN
1036.2679022,0.0695432722568512,-0.0399963371455669,0.922253012657166,NaN,NaN,NaN,NaN
1036.2845097,0.0676788166165352,-0.0467238910496235,0.922265768051147,NaN,NaN,NaN,NaN
1036.3012074,0.0655191093683243,-0.0525973439216614,0.921621978282928,NaN,NaN,NaN,NaN
1036.317846,0.0633600428700447,-0.0580552965402603,0.921098530292511,NaN,NaN,NaN,NaN
1036.3345097,0.0614296048879623,-0.0628835782408714,0.920404136180878,NaN,NaN,NaN,NaN
1036.34282,0.0606555603444576,-0.0650215074419975,0.920225083827972,NaN,NaN,NaN,NaN
1036.3595348,0.0594972670078278,-0.0685023590922356,0.919669926166534,NaN,NaN,NaN,NaN
1036.3761946,0.0590150356292725,-0.0707721188664436,0.91891086101532,NaN,NaN,NaN,NaN
1036.3928234,0.0593262501060963,-0.072027362883091,0.917899072170258,NaN,NaN,NaN,NaN
1036.4095489,0.060584980994463,-0.0726225227117538,0.916747808456421,NaN,NaN,NaN,NaN
1036.4262088,0.0629557445645332,-0.0728680938482285,0.915975511074066,NaN,NaN,NaN,NaN
1036.4428423,0.0661615952849388,-0.0728105679154396,0.915459930896759,NaN,NaN,NaN,NaN
1036.451164,0.067974217236042,-0.0725437477231026,0.915122747421265,NaN,NaN,NaN,NaN
1036.4678769,0.0719632506370544,-0.0712039172649384,0.914102137088776,NaN,NaN,NaN,NaN
1036.4845557,0.0763611644506454,-0.0686697140336037,0.912606596946716,NaN,NaN,NaN,NaN
1036.501315,0.081012949347496,-0.0652651861310005,0.910757660865784,NaN,NaN,NaN,NaN
1036.5179154,0.0858741775155067,-0.0614921376109123,0.908807992935181,NaN,NaN,NaN,NaN
